"subj_idx","trial","rt","stim_frame","key_response","response","blockname","task","stim_file","HSF_emo","LSF_emo","congruence"
"259662",216,0.737561500000083,6,"b",1,"BlockF_1",2,"A",2,1,2
"259662",217,1.37344539999958,6,"n",0,"BlockF_1",2,"A",2,1,2
"259662",219,1.40510279999944,6,"n",0,"BlockF_1",2,"A",2,1,2
"259662",224,1.1174718000002,6,"n",0,"BlockF_1",2,"A",2,1,2
"259662",226,1.21959919999972,6,"b",0,"BlockN_1",3,"A",2,1,2
"259662",227,0.585441599999285,6,"n",1,"BlockN_1",3,"B",1,2,2
"259662",228,1.03300560000025,6,"n",1,"BlockN_1",3,"B",1,2,2
"259662",229,1.32101069999953,6,"n",1,"BlockN_1",3,"A",2,1,2
"259662",230,1.69303480000053,6,"b",0,"BlockN_1",3,"B",1,2,2
"259662",234,0.749553599999672,6,"b",0,"BlockN_1",3,"A",2,1,2
"259662",236,1.35982289999993,6,"n",1,"BlockN_1",3,"A",2,1,2
"259662",238,1.13422050000008,6,"n",1,"BlockN_1",3,"B",1,2,2
"259662",239,1.08168079999996,6,"n",1,"BlockN_1",3,"B",1,2,2
"259662",241,0.937894599999709,6,"n",1,"BlockN_1",3,"B",1,2,2
"259662",243,0.567884699999922,6,"n",1,"BlockN_1",3,"A",2,1,2
"259662",244,0.649384100000134,6,"b",0,"BlockN_1",3,"A",2,1,2
"259662",249,0.576780600000347,6,"n",1,"BlockN_1",3,"A",2,1,2
"259662",305,0.533512599999995,6,"n",0,"BlockF_1",2,"A",2,1,2
"259662",307,0.662597999999889,6,"b",1,"BlockF_1",2,"B",1,2,2
"259662",309,0.565000599999621,6,"b",1,"BlockF_1",2,"B",1,2,2
"259662",310,0.694837999999436,6,"n",0,"BlockF_1",2,"A",2,1,2
"259662",311,0.546331200000168,6,"b",1,"BlockF_1",2,"A",2,1,2
"259662",313,0.66193900000053,6,"b",1,"BlockF_1",2,"B",1,2,2
"259662",314,0.642255499999919,6,"n",0,"BlockF_1",2,"A",2,1,2
"259662",315,0.913603599999988,6,"n",0,"BlockF_1",2,"B",1,2,2
"259662",319,0.723600799999986,6,"n",0,"BlockF_1",2,"A",2,1,2
"259662",320,0.447327700000642,6,"b",1,"BlockF_1",2,"B",1,2,2
"259662",322,0.595568799999455,6,"n",0,"BlockF_1",2,"A",2,1,2
"259662",323,0.613327400000344,6,"b",1,"BlockF_1",2,"B",1,2,2
"259662",324,0.740247899999304,6,"b",1,"BlockF_1",2,"B",1,2,2
"259662",326,1.88907589999963,6,"n",1,"BlockN_1",3,"A",2,1,2
"259662",330,0.681690200000048,6,"n",1,"BlockN_1",3,"B",1,2,2
"259662",331,1.27232539999932,6,"n",1,"BlockN_1",3,"A",2,1,2
"259662",332,1.3735329000001,6,"n",1,"BlockN_1",3,"B",1,2,2
"259662",334,0.779525500000091,6,"n",1,"BlockN_1",3,"A",2,1,2
"259662",336,0.576243099999374,6,"n",1,"BlockN_1",3,"B",1,2,2
"259662",339,0.707762000000002,6,"n",1,"BlockN_1",3,"A",2,1,2
"259662",341,0.648908199999823,6,"n",1,"BlockN_1",3,"A",2,1,2
"259662",343,0.541526400000294,6,"n",1,"BlockN_1",3,"B",1,2,2
"259662",344,0.700898699999925,6,"n",1,"BlockN_1",3,"A",2,1,2
"259662",349,0.72740579999936,6,"n",1,"BlockN_1",3,"B",1,2,2
"265629",2,1.83780539999134,6,"e",1,"BlockFvN",1,"A",2,1,2
"265629",6,1.20751459999883,6,"e",1,"BlockFvN",1,"B",1,2,2
"265629",9,1.58102559999679,6,"e",1,"BlockFvN",1,"B",1,2,2
"265629",11,1.01176589999523,6,"e",1,"BlockFvN",1,"B",1,2,2
"265629",12,0.820184700001846,6,"e",1,"BlockFvN",1,"B",1,2,2
"265629",13,1.0178625999979,6,"e",1,"BlockFvN",1,"B",1,2,2
"265629",15,2.48064709999016,6,"e",1,"BlockFvN",1,"A",2,1,2
"265629",16,1.15960349999659,6,"e",1,"BlockFvN",1,"A",2,1,2
"265629",17,0.977326100008213,6,"f",0,"BlockFvN",1,"A",2,1,2
"265629",24,1.64939160000358,6,"e",1,"BlockFvN",1,"A",2,1,2
"265629",51,1.33555020000495,6,"e",1,"BlockFvN",1,"B",1,2,2
"265629",55,0.722279099994921,6,"e",1,"BlockFvN",1,"A",2,1,2
"265629",56,0.685098100002506,6,"e",1,"BlockFvN",1,"B",1,2,2
"265629",58,0.767367700012983,6,"e",1,"BlockFvN",1,"B",1,2,2
"265629",59,0.759342200006358,6,"e",1,"BlockFvN",1,"A",2,1,2
"265629",60,0.690410600000178,6,"e",1,"BlockFvN",1,"B",1,2,2
"265629",64,0.620592899998883,6,"e",1,"BlockFvN",1,"A",2,1,2
"265629",65,1.72429369999736,6,"f",0,"BlockFvN",1,"A",2,1,2
"265629",66,0.862733500005561,6,"e",1,"BlockFvN",1,"A",2,1,2
"265629",68,0.657759599998826,6,"e",1,"BlockFvN",1,"A",2,1,2
"265629",69,0.52720810000028,6,"e",1,"BlockFvN",1,"B",1,2,2
"265629",70,0.6249933999934,6,"e",1,"BlockFvN",1,"B",1,2,2
"265629",74,0.536767900004634,6,"e",1,"BlockFvN",1,"A",2,1,2
"265629",75,0.506910600000992,6,"e",1,"BlockFvN",1,"B",1,2,2
"265629",105,1.19149610000022,6,"e",1,"BlockFvN",1,"A",2,1,2
"265629",107,0.77264290000312,6,"e",1,"BlockFvN",1,"B",1,2,2
"265629",109,0.695675099996151,6,"e",1,"BlockFvN",1,"B",1,2,2
"265629",110,1.38019870000426,6,"e",1,"BlockFvN",1,"A",2,1,2
"265629",111,1.44432100000267,6,"e",1,"BlockFvN",1,"A",2,1,2
"265629",113,0.559787000005599,6,"f",0,"BlockFvN",1,"B",1,2,2
"265629",114,1.47235559999535,6,"e",1,"BlockFvN",1,"A",2,1,2
"265629",115,1.4694060000038,6,"e",1,"BlockFvN",1,"B",1,2,2
"265629",119,3.16867009999987,6,"e",1,"BlockFvN",1,"A",2,1,2
"265629",120,0.909188799996628,6,"e",1,"BlockFvN",1,"B",1,2,2
"265629",122,1.34154490000219,6,"f",0,"BlockFvN",1,"A",2,1,2
"265629",123,0.686863399998401,6,"e",1,"BlockFvN",1,"B",1,2,2
"265629",124,0.779607899996336,6,"e",1,"BlockFvN",1,"B",1,2,2
"265629",151,0.747609999991255,6,"f",0,"BlockFvN",1,"A",2,1,2
"265629",153,0.692133599994122,6,"e",1,"BlockFvN",1,"B",1,2,2
"265629",154,1.63279469999543,6,"e",1,"BlockFvN",1,"B",1,2,2
"265629",155,0.82311720000871,6,"f",0,"BlockFvN",1,"A",2,1,2
"265629",157,0.769437900002231,6,"e",1,"BlockFvN",1,"B",1,2,2
"265629",159,0.716788399993675,6,"e",1,"BlockFvN",1,"A",2,1,2
"265629",162,1.96426110000175,6,"f",0,"BlockFvN",1,"A",2,1,2
"265629",163,0.8077154999919,6,"e",1,"BlockFvN",1,"A",2,1,2
"265629",166,0.946066200005589,6,"f",0,"BlockFvN",1,"B",1,2,2
"265629",168,1.04983830000856,6,"e",1,"BlockFvN",1,"A",2,1,2
"265629",170,0.799796399995103,6,"e",1,"BlockFvN",1,"A",2,1,2
"265629",173,0.6546238999872,6,"e",1,"BlockFvN",1,"B",1,2,2
"265629",175,1.40871139999945,6,"e",1,"BlockFvN",1,"B",1,2,2
"265629",2,1.66537429999153,6,"b",0,"BlockN_1",3,"A",2,1,2
"265629",4,0.783295899993391,6,"n",1,"BlockN_1",3,"B",1,2,2
"265629",5,0.871952000001329,6,"b",0,"BlockN_1",3,"A",2,1,2
"265629",6,2.10792829999991,6,"n",1,"BlockN_1",3,"B",1,2,2
"265629",9,1.40182389999973,6,"n",1,"BlockN_1",3,"B",1,2,2
"265629",11,0.881909300005645,6,"n",1,"BlockN_1",3,"B",1,2,2
"265629",12,0.774022500001593,6,"n",1,"BlockN_1",3,"B",1,2,2
"265629",13,1.02422370000568,6,"n",1,"BlockN_1",3,"B",1,2,2
"265629",15,0.668499300008989,6,"b",0,"BlockN_1",3,"A",2,1,2
"265629",16,2.82407539999986,6,"n",1,"BlockN_1",3,"A",2,1,2
"265629",17,1.026984000011,6,"n",1,"BlockN_1",3,"A",2,1,2
"265629",19,1.39963690000877,6,"b",0,"BlockN_1",3,"A",2,1,2
"265629",24,0.804216099990299,6,"b",0,"BlockN_1",3,"A",2,1,2
"265629",26,3.08898319999571,6,"n",0,"BlockF_1",2,"A",2,1,2
"265629",27,3.24685840000166,6,"n",0,"BlockF_1",2,"B",1,2,2
"265629",28,0.870166799999424,6,"b",1,"BlockF_1",2,"B",1,2,2
"265629",29,0.844714200007729,6,"n",0,"BlockF_1",2,"A",2,1,2
"265629",30,3.26550439999846,6,"b",1,"BlockF_1",2,"B",1,2,2
"265629",34,1.1740359999967,6,"n",0,"BlockF_1",2,"A",2,1,2
"265629",36,1.57192170000053,6,"n",0,"BlockF_1",2,"A",2,1,2
"265629",38,0.966506199998548,6,"n",0,"BlockF_1",2,"B",1,2,2
"265629",39,1.39946650000638,6,"b",1,"BlockF_1",2,"B",1,2,2
"265629",41,1.11275270000624,6,"b",1,"BlockF_1",2,"B",1,2,2
"265629",43,1.07352170000377,6,"b",1,"BlockF_1",2,"B",1,2,2
"265629",44,0.910549699998228,6,"n",0,"BlockF_1",2,"A",2,1,2
"265629",49,0.771631800002069,6,"n",0,"BlockF_1",2,"A",2,1,2
"265629",105,2.35140550001233,6,"b",0,"BlockN_1",3,"A",2,1,2
"265629",107,1.34889229999681,6,"n",1,"BlockN_1",3,"B",1,2,2
"265629",109,0.972111499999301,6,"n",1,"BlockN_1",3,"B",1,2,2
"265629",110,0.940913500002352,6,"b",0,"BlockN_1",3,"A",2,1,2
"265629",111,0.942788700005622,6,"n",1,"BlockN_1",3,"A",2,1,2
"265629",113,1.32215730000462,6,"b",0,"BlockN_1",3,"B",1,2,2
"265629",114,1.14908499999729,6,"b",0,"BlockN_1",3,"A",2,1,2
"265629",115,1.28784949998953,6,"b",0,"BlockN_1",3,"B",1,2,2
"265629",119,0.934546899996349,6,"b",0,"BlockN_1",3,"A",2,1,2
"265629",120,0.969989400007762,6,"n",1,"BlockN_1",3,"B",1,2,2
"265629",122,1.58966409999994,6,"b",0,"BlockN_1",3,"A",2,1,2
"265629",123,2.09535479999613,6,"b",0,"BlockN_1",3,"B",1,2,2
"265629",124,1.31564810000418,6,"b",0,"BlockN_1",3,"B",1,2,2
"265629",126,4.63710419999552,6,"b",1,"BlockF_1",2,"A",2,1,2
"265629",127,1.10410139999294,6,"n",0,"BlockF_1",2,"B",1,2,2
"265629",130,1.54574799998954,6,"n",0,"BlockF_1",2,"B",1,2,2
"265629",131,0.852596099997754,6,"n",0,"BlockF_1",2,"A",2,1,2
"265629",132,0.683695500003523,6,"n",0,"BlockF_1",2,"B",1,2,2
"265629",134,1.37875839999469,6,"n",0,"BlockF_1",2,"A",2,1,2
"265629",136,0.736740300009842,6,"b",1,"BlockF_1",2,"B",1,2,2
"265629",139,2.12508569999773,6,"n",0,"BlockF_1",2,"A",2,1,2
"265629",141,0.829430500001763,6,"n",0,"BlockF_1",2,"A",2,1,2
"265629",143,0.696045200005756,6,"b",1,"BlockF_1",2,"B",1,2,2
"265629",144,0.627415899987682,6,"b",1,"BlockF_1",2,"A",2,1,2
"265629",146,0.675087399999029,6,"b",1,"BlockF_1",2,"B",1,2,2
"265629",149,1.32331829999748,6,"b",1,"BlockF_1",2,"B",1,2,2
"265629",202,1.87077219999628,6,"b",0,"BlockN_1",3,"A",2,1,2
"265629",206,0.840345300006447,6,"n",1,"BlockN_1",3,"B",1,2,2
"265629",209,0.806766800000332,6,"n",1,"BlockN_1",3,"B",1,2,2
"265629",211,0.845826200005831,6,"n",1,"BlockN_1",3,"B",1,2,2
"265629",212,1.14129509999475,6,"n",1,"BlockN_1",3,"B",1,2,2
"265629",213,3.00766270000895,6,"n",1,"BlockN_1",3,"B",1,2,2
"265629",215,0.876949700003024,6,"b",0,"BlockN_1",3,"A",2,1,2
"265629",216,2.25933339999756,6,"b",0,"BlockN_1",3,"A",2,1,2
"265629",217,0.706995000000461,6,"b",0,"BlockN_1",3,"A",2,1,2
"265629",219,0.843921899999259,6,"b",0,"BlockN_1",3,"A",2,1,2
"265629",224,0.711194199990132,6,"b",0,"BlockN_1",3,"A",2,1,2
"265629",226,0.898597000006703,6,"n",0,"BlockF_1",2,"A",2,1,2
"265629",227,0.710906199994497,6,"b",1,"BlockF_1",2,"B",1,2,2
"265629",228,0.946826700004749,6,"b",1,"BlockF_1",2,"B",1,2,2
"265629",229,1.13993920000212,6,"n",0,"BlockF_1",2,"A",2,1,2
"265629",230,0.798452799994266,6,"b",1,"BlockF_1",2,"B",1,2,2
"265629",234,1.00252679998812,6,"n",0,"BlockF_1",2,"A",2,1,2
"265629",236,2.03840760000458,6,"b",1,"BlockF_1",2,"A",2,1,2
"265629",238,1.00136850000126,6,"b",1,"BlockF_1",2,"B",1,2,2
"265629",239,2.61791279999306,6,"n",0,"BlockF_1",2,"B",1,2,2
"265629",241,0.623492099999567,6,"b",1,"BlockF_1",2,"B",1,2,2
"265629",243,2.19903459999477,6,"n",0,"BlockF_1",2,"A",2,1,2
"265629",244,0.920640099997399,6,"n",0,"BlockF_1",2,"A",2,1,2
"265629",249,1.73735609999858,6,"n",0,"BlockF_1",2,"A",2,1,2
"265629",305,2.6732173999917,6,"n",1,"BlockN_1",3,"A",2,1,2
"265629",307,0.683387299999595,6,"n",1,"BlockN_1",3,"B",1,2,2
"265629",309,0.690726499989978,6,"n",1,"BlockN_1",3,"B",1,2,2
"265629",310,1.75861729998724,6,"b",0,"BlockN_1",3,"A",2,1,2
"265629",311,1.66464689999702,6,"n",1,"BlockN_1",3,"A",2,1,2
"265629",313,0.851499399999739,6,"n",1,"BlockN_1",3,"B",1,2,2
"265629",314,2.00854270000127,6,"b",0,"BlockN_1",3,"A",2,1,2
"265629",315,1.05827699998918,6,"b",0,"BlockN_1",3,"B",1,2,2
"265629",319,2.00689060000877,6,"b",0,"BlockN_1",3,"A",2,1,2
"265629",320,1.04021379999176,6,"n",1,"BlockN_1",3,"B",1,2,2
"265629",322,0.962745800003177,6,"b",0,"BlockN_1",3,"A",2,1,2
"265629",323,0.886157400003867,6,"n",1,"BlockN_1",3,"B",1,2,2
"265629",324,1.4331697000016,6,"n",1,"BlockN_1",3,"B",1,2,2
"265629",326,0.958764799986966,6,"n",0,"BlockF_1",2,"A",2,1,2
"265629",330,2.01394239999354,6,"b",1,"BlockF_1",2,"B",1,2,2
"265629",331,1.27018410000892,6,"n",0,"BlockF_1",2,"A",2,1,2
"265629",332,1.05563020000409,6,"b",1,"BlockF_1",2,"B",1,2,2
"265629",334,0.72955329999968,6,"n",0,"BlockF_1",2,"A",2,1,2
"265629",336,0.678570099989884,6,"b",1,"BlockF_1",2,"B",1,2,2
"265629",339,1.37663359999715,6,"n",0,"BlockF_1",2,"A",2,1,2
"265629",341,0.656310200007283,6,"n",0,"BlockF_1",2,"A",2,1,2
"265629",343,0.780345300008776,6,"b",1,"BlockF_1",2,"B",1,2,2
"265629",344,0.853118600003654,6,"b",1,"BlockF_1",2,"A",2,1,2
"265629",349,1.06886679999297,6,"n",0,"BlockF_1",2,"B",1,2,2
"281380",2,0.68739719999985,6,"f",0,"BlockFvN",1,"A",2,1,2
"281380",6,0.444429499999842,6,"f",0,"BlockFvN",1,"B",1,2,2
"281380",9,0.448919200000091,6,"f",0,"BlockFvN",1,"B",1,2,2
"281380",11,0.413926400000037,6,"f",0,"BlockFvN",1,"B",1,2,2
"281380",12,0.484684399999878,6,"e",1,"BlockFvN",1,"B",1,2,2
"281380",13,0.472063800000342,6,"e",1,"BlockFvN",1,"B",1,2,2
"281380",15,0.310221700000056,6,"e",1,"BlockFvN",1,"A",2,1,2
"281380",16,0.338767099999586,6,"e",1,"BlockFvN",1,"A",2,1,2
"281380",17,0.33287990000008,6,"e",1,"BlockFvN",1,"A",2,1,2
"281380",24,0.650687700000162,6,"f",0,"BlockFvN",1,"A",2,1,2
"281380",51,0.638167000000067,6,"e",1,"BlockFvN",1,"B",1,2,2
"281380",55,0.578534599999784,6,"e",1,"BlockFvN",1,"A",2,1,2
"281380",56,0.306800899999871,6,"f",0,"BlockFvN",1,"B",1,2,2
"281380",58,0.406037599999763,6,"f",0,"BlockFvN",1,"B",1,2,2
"281380",59,0.382506599999942,6,"f",0,"BlockFvN",1,"A",2,1,2
"281380",60,0.502650199999607,6,"f",0,"BlockFvN",1,"B",1,2,2
"281380",64,0.415975599999911,6,"e",1,"BlockFvN",1,"A",2,1,2
"281380",65,0.488320599999952,6,"e",1,"BlockFvN",1,"A",2,1,2
"281380",66,0.299085100000411,6,"e",1,"BlockFvN",1,"A",2,1,2
"281380",68,0.290407000000414,6,"e",1,"BlockFvN",1,"A",2,1,2
"281380",69,0.460710899999867,6,"e",1,"BlockFvN",1,"B",1,2,2
"281380",70,0.467144299999745,6,"f",0,"BlockFvN",1,"B",1,2,2
"281380",74,0.501144299999851,6,"e",1,"BlockFvN",1,"A",2,1,2
"281380",75,0.297126100000241,6,"e",1,"BlockFvN",1,"B",1,2,2
"281380",105,0.40027340000006,6,"e",1,"BlockFvN",1,"A",2,1,2
"281380",107,0.369008799999847,6,"e",1,"BlockFvN",1,"B",1,2,2
"281380",109,0.553715799999736,6,"f",0,"BlockFvN",1,"B",1,2,2
"281380",110,0.444262399999843,6,"f",0,"BlockFvN",1,"A",2,1,2
"281380",111,0.384422099999938,6,"f",0,"BlockFvN",1,"A",2,1,2
"281380",113,0.31363650000003,6,"e",1,"BlockFvN",1,"B",1,2,2
"281380",114,0.291586399999687,6,"e",1,"BlockFvN",1,"A",2,1,2
"281380",115,0.417796400000043,6,"e",1,"BlockFvN",1,"B",1,2,2
"281380",119,0.391748800000187,6,"e",1,"BlockFvN",1,"A",2,1,2
"281380",120,0.319449999999961,6,"f",0,"BlockFvN",1,"B",1,2,2
"281380",122,0.309169999999995,6,"e",1,"BlockFvN",1,"A",2,1,2
"281380",123,0.593491000000085,6,"e",1,"BlockFvN",1,"B",1,2,2
"281380",124,0.369099500000175,6,"e",1,"BlockFvN",1,"B",1,2,2
"281380",151,0.612694200000078,6,"e",1,"BlockFvN",1,"A",2,1,2
"281380",153,0.578570000000127,6,"e",1,"BlockFvN",1,"B",1,2,2
"281380",154,0.577485599999818,6,"e",1,"BlockFvN",1,"B",1,2,2
"281380",155,0.563450999999986,6,"e",1,"BlockFvN",1,"A",2,1,2
"281380",157,0.361781999999948,6,"e",1,"BlockFvN",1,"B",1,2,2
"281380",159,0.445077599999877,6,"e",1,"BlockFvN",1,"A",2,1,2
"281380",162,0.54907890000004,6,"e",1,"BlockFvN",1,"A",2,1,2
"281380",163,0.455022499999814,6,"e",1,"BlockFvN",1,"A",2,1,2
"281380",166,0.383041300000059,6,"f",0,"BlockFvN",1,"B",1,2,2
"281380",168,0.668417399999726,6,"e",1,"BlockFvN",1,"A",2,1,2
"281380",170,0.506429000000026,6,"e",1,"BlockFvN",1,"A",2,1,2
"281380",173,0.503754800000024,6,"f",0,"BlockFvN",1,"B",1,2,2
"281380",175,0.386855600000217,6,"f",0,"BlockFvN",1,"B",1,2,2
"281380",2,0.65773850000005,6,"n",1,"BlockN_1",3,"A",2,1,2
"281380",4,0.782821499999955,6,"n",1,"BlockN_1",3,"B",1,2,2
"281380",5,0.648742599999878,6,"n",1,"BlockN_1",3,"A",2,1,2
"281380",6,0.614393899999868,6,"n",1,"BlockN_1",3,"B",1,2,2
"281380",9,0.865705900000194,6,"b",0,"BlockN_1",3,"B",1,2,2
"281380",11,0.582353700000112,6,"n",1,"BlockN_1",3,"B",1,2,2
"281380",12,0.599010699999781,6,"n",1,"BlockN_1",3,"B",1,2,2
"281380",13,0.633069299999988,6,"n",1,"BlockN_1",3,"B",1,2,2
"281380",15,0.568604900000082,6,"n",1,"BlockN_1",3,"A",2,1,2
"281380",16,0.809546699999828,6,"n",1,"BlockN_1",3,"A",2,1,2
"281380",17,0.722846100000424,6,"n",1,"BlockN_1",3,"A",2,1,2
"281380",19,0.536524999999983,6,"n",1,"BlockN_1",3,"A",2,1,2
"281380",24,1.04252700000006,6,"b",0,"BlockN_1",3,"A",2,1,2
"281380",26,0.781935200000135,6,"n",0,"BlockF_1",2,"A",2,1,2
"281380",27,0.824454500000229,6,"b",1,"BlockF_1",2,"B",1,2,2
"281380",28,0.767135399999916,6,"b",1,"BlockF_1",2,"B",1,2,2
"281380",29,0.61657120000018,6,"b",1,"BlockF_1",2,"A",2,1,2
"281380",30,0.61556500000006,6,"b",1,"BlockF_1",2,"B",1,2,2
"281380",34,0.901738099999875,6,"b",1,"BlockF_1",2,"A",2,1,2
"281380",36,0.512088899999981,6,"b",1,"BlockF_1",2,"A",2,1,2
"281380",38,0.532573400000274,6,"b",1,"BlockF_1",2,"B",1,2,2
"281380",39,0.551413099999991,6,"b",1,"BlockF_1",2,"B",1,2,2
"281380",41,0.656218300000091,6,"b",1,"BlockF_1",2,"B",1,2,2
"281380",43,0.429049600000326,6,"b",1,"BlockF_1",2,"B",1,2,2
"281380",44,0.627342799999951,6,"b",1,"BlockF_1",2,"A",2,1,2
"281380",49,0.84484059999977,6,"n",0,"BlockF_1",2,"A",2,1,2
"281380",105,0.614111699999739,6,"n",1,"BlockN_1",3,"A",2,1,2
"281380",107,0.439676700000291,6,"n",1,"BlockN_1",3,"B",1,2,2
"281380",109,0.890178699999979,6,"b",0,"BlockN_1",3,"B",1,2,2
"281380",110,0.54236149999997,6,"n",1,"BlockN_1",3,"A",2,1,2
"281380",111,0.640227300000333,6,"n",1,"BlockN_1",3,"A",2,1,2
"281380",113,0.615448900000047,6,"b",0,"BlockN_1",3,"B",1,2,2
"281380",114,0.566960300000119,6,"b",0,"BlockN_1",3,"A",2,1,2
"281380",115,0.408013899999787,6,"b",0,"BlockN_1",3,"B",1,2,2
"281380",119,0.35935150000023,6,"n",1,"BlockN_1",3,"A",2,1,2
"281380",120,0.800454799999898,6,"n",1,"BlockN_1",3,"B",1,2,2
"281380",122,0.445302199999787,6,"n",1,"BlockN_1",3,"A",2,1,2
"281380",123,0.803923299999951,6,"b",0,"BlockN_1",3,"B",1,2,2
"281380",124,0.490209100000357,6,"n",1,"BlockN_1",3,"B",1,2,2
"281380",126,0.958446399999957,6,"b",1,"BlockF_1",2,"A",2,1,2
"281380",127,0.623538199999984,6,"b",1,"BlockF_1",2,"B",1,2,2
"281380",130,0.394010200000139,6,"b",1,"BlockF_1",2,"B",1,2,2
"281380",131,0.833704599999692,6,"b",1,"BlockF_1",2,"A",2,1,2
"281380",132,0.328988400000071,6,"b",1,"BlockF_1",2,"B",1,2,2
"281380",134,0.362832900000285,6,"b",1,"BlockF_1",2,"A",2,1,2
"281380",136,0.490188499999931,6,"b",1,"BlockF_1",2,"B",1,2,2
"281380",139,0.657307100000253,6,"b",1,"BlockF_1",2,"A",2,1,2
"281380",141,0.502921700000115,6,"b",1,"BlockF_1",2,"A",2,1,2
"281380",143,0.43517299999985,6,"n",0,"BlockF_1",2,"B",1,2,2
"281380",144,0.699009999999817,6,"b",1,"BlockF_1",2,"A",2,1,2
"281380",146,0.769279200000256,6,"n",0,"BlockF_1",2,"B",1,2,2
"281380",149,0.619095700000344,6,"n",0,"BlockF_1",2,"B",1,2,2
"281380",202,0.278202299999975,6,"b",0,"BlockN_1",3,"A",2,1,2
"281380",206,0.377577600000223,6,"b",0,"BlockN_1",3,"B",1,2,2
"281380",209,0.512453299999834,6,"b",0,"BlockN_1",3,"B",1,2,2
"281380",211,0.573279099999581,6,"b",0,"BlockN_1",3,"B",1,2,2
"281380",212,0.717571399999997,6,"n",1,"BlockN_1",3,"B",1,2,2
"281380",213,0.729750400000285,6,"b",0,"BlockN_1",3,"B",1,2,2
"281380",215,0.647954999999911,6,"n",1,"BlockN_1",3,"A",2,1,2
"281380",216,0.372626500000024,6,"n",1,"BlockN_1",3,"A",2,1,2
"281380",217,0.41294119999975,6,"n",1,"BlockN_1",3,"A",2,1,2
"281380",219,0.748488699999598,6,"n",1,"BlockN_1",3,"A",2,1,2
"281380",224,0.66515040000013,6,"n",1,"BlockN_1",3,"A",2,1,2
"281380",226,0.510984400000325,6,"n",0,"BlockF_1",2,"A",2,1,2
"281380",227,0.448923999999806,6,"b",1,"BlockF_1",2,"B",1,2,2
"281380",228,0.406931900000018,6,"b",1,"BlockF_1",2,"B",1,2,2
"281380",229,0.382278099999894,6,"b",1,"BlockF_1",2,"A",2,1,2
"281380",230,0.408641700000317,6,"b",1,"BlockF_1",2,"B",1,2,2
"281380",234,3.34846460000017,6,"b",1,"BlockF_1",2,"A",2,1,2
"281380",236,0.632214900000236,6,"n",0,"BlockF_1",2,"A",2,1,2
"281380",238,1.00145870000006,6,"b",1,"BlockF_1",2,"B",1,2,2
"281380",239,0.921174300000075,6,"b",1,"BlockF_1",2,"B",1,2,2
"281380",241,0.944325200000094,6,"b",1,"BlockF_1",2,"B",1,2,2
"281380",243,1.00716039999998,6,"n",0,"BlockF_1",2,"A",2,1,2
"281380",244,1.07114639999963,6,"b",1,"BlockF_1",2,"A",2,1,2
"281380",249,0.470414500000061,6,"b",1,"BlockF_1",2,"A",2,1,2
"281380",305,0.461930800000118,6,"n",1,"BlockN_1",3,"A",2,1,2
"281380",307,0.516977300000235,6,"n",1,"BlockN_1",3,"B",1,2,2
"281380",309,0.767949000000044,6,"b",0,"BlockN_1",3,"B",1,2,2
"281380",310,0.95353329999989,6,"b",0,"BlockN_1",3,"A",2,1,2
"281380",311,0.442471699999714,6,"n",1,"BlockN_1",3,"A",2,1,2
"281380",313,0.607021900000291,6,"n",1,"BlockN_1",3,"B",1,2,2
"281380",314,0.399520399999801,6,"n",1,"BlockN_1",3,"A",2,1,2
"281380",315,0.454693399999996,6,"n",1,"BlockN_1",3,"B",1,2,2
"281380",319,0.718022699999892,6,"n",1,"BlockN_1",3,"A",2,1,2
"281380",320,0.395064100000127,6,"n",1,"BlockN_1",3,"B",1,2,2
"281380",322,0.512548299999708,6,"n",1,"BlockN_1",3,"A",2,1,2
"281380",323,0.578954999999951,6,"n",1,"BlockN_1",3,"B",1,2,2
"281380",324,0.468555399999786,6,"n",1,"BlockN_1",3,"B",1,2,2
"281380",326,0.698386800000208,6,"n",0,"BlockF_1",2,"A",2,1,2
"281380",330,0.515819499999907,6,"n",0,"BlockF_1",2,"B",1,2,2
"281380",331,0.679563499999858,6,"b",1,"BlockF_1",2,"A",2,1,2
"281380",332,0.628660699999728,6,"b",1,"BlockF_1",2,"B",1,2,2
"281380",334,0.899765500000285,6,"b",1,"BlockF_1",2,"A",2,1,2
"281380",336,0.557841100000132,6,"b",1,"BlockF_1",2,"B",1,2,2
"281380",339,0.973515399999997,6,"b",1,"BlockF_1",2,"A",2,1,2
"281380",341,0.82245789999979,6,"b",1,"BlockF_1",2,"A",2,1,2
"281380",343,0.597963700000037,6,"n",0,"BlockF_1",2,"B",1,2,2
"281380",344,0.438288400000147,6,"b",1,"BlockF_1",2,"A",2,1,2
"281380",349,1.03867089999994,6,"n",0,"BlockF_1",2,"B",1,2,2
"291036",2,0.863177800001722,6,"f",0,"BlockFvN",1,"A",2,1,2
"291036",6,0.707754199996998,6,"e",1,"BlockFvN",1,"B",1,2,2
"291036",9,0.725654300000315,6,"e",1,"BlockFvN",1,"B",1,2,2
"291036",11,0.745545299996593,6,"e",1,"BlockFvN",1,"B",1,2,2
"291036",12,0.660141500000464,6,"e",1,"BlockFvN",1,"B",1,2,2
"291036",13,0.738522799998464,6,"f",0,"BlockFvN",1,"B",1,2,2
"291036",15,0.67130520000137,6,"f",0,"BlockFvN",1,"A",2,1,2
